FECHA;HORA;ACO;ATI;CAM;CHO;COY;CUA;FAC;IZT;LLA;LPR;MER;MON;NEZ;PED;SAG;SJA;SUR;TAH;TLA;TLI;TPN;UIZ;VIF;XAL
09/01/2011;8;-99;31;-99;-99;-99;-99;16;41;-99;-99;47;-99;-99;30;37;-99;41;-99;20;19;-99;22;16;56
09/01/2011;9;-99;29;-99;-99;-99;-99;14;47;-99;-99;43;-99;-99;34;36;-99;41;-99;14;18;-99;23;18;50
09/01/2011;10;-99;11;-99;-99;-99;-99;11;35;-99;-99;31;-99;-99;25;24;-99;38;-99;13;17;-99;21;26;32
09/01/2011;11;-99;8;-99;-99;-99;-99;7;23;-99;-99;27;-99;-99;27;16;-99;28;-99;10;9;-99;22;14;20
09/01/2011;12;-99;7;-99;-99;-99;-99;7;16;-99;-99;24;-99;-99;23;17;-99;15;-99;9;8;-99;19;8;23
09/01/2011;13;-99;8;-99;-99;-99;-99;8;13;-99;-99;21;-99;-99;13;14;-99;12;-99;9;6;-99;16;8;14
09/01/2011;14;-99;5;-99;-99;-99;-99;10;10;-99;-99;13;-99;-99;10;8;-99;13;-99;9;8;-99;12;8;15
09/01/2011;15;-99;6;-99;-99;-99;-99;7;11;-99;-99;17;-99;-99;8;-99;-99;13;-99;9;7;-99;-99;7;20
09/01/2011;16;-99;4;-99;-99;-99;-99;8;10;-99;-99;18;-99;-99;5;-99;-99;13;-99;10;7;-99;11;7;21
09/01/2011;17;-99;5;-99;-99;-99;-99;8;10;-99;-99;18;-99;-99;4;18;-99;12;-99;11;13;-99;13;7;26
09/01/2011;18;-99;5;-99;-99;-99;-99;9;13;-99;-99;21;-99;-99;9;26;-99;14;-99;13;16;-99;16;10;33
09/01/2011;19;-99;7;-99;-99;-99;-99;12;23;-99;-99;26;-99;-99;17;40;-99;26;-99;21;25;-99;29;16;32
09/01/2011;20;-99;12;-99;-99;-99;-99;27;44;-99;-99;36;-99;-99;21;43;-99;43;-99;32;29;-99;35;32;41
09/01/2011;21;-99;31;-99;-99;-99;-99;37;44;-99;-99;57;-99;-99;38;51;-99;41;-99;39;31;-99;43;33;55
09/01/2011;22;-99;36;-99;-99;-99;-99;36;55;-99;-99;58;-99;-99;22;-99;-99;44;-99;41;37;-99;-99;40;48
09/01/2011;23;-99;35;-99;-99;-99;-99;37;45;-99;-99;55;-99;-99;19;-99;-99;47;-99;44;51;-99;-99;30;62
09/01/2011;24;-99;32;-99;-99;-99;-99;33;46;-99;-99;50;-99;-99;20;47;-99;34;-99;39;51;-99;-99;29;65
10/01/2011;1;-99;30;-99;-99;-99;-99;31;38;-99;-99;-99;-99;-99;9;44;-99;37;-99;-99;47;-99;-99;30;58
10/01/2011;2;-99;27;-99;-99;-99;-99;32;35;-99;-99;-99;-99;-99;15;-99;-99;41;-99;-99;37;-99;-99;34;51
10/01/2011;3;-99;23;-99;-99;-99;-99;24;35;-99;-99;-99;-99;-99;24;38;-99;38;-99;-99;32;-99;-99;25;46
10/01/2011;4;-99;25;-99;-99;-99;-99;19;35;-99;-99;41;-99;-99;15;33;-99;37;-99;26;32;-99;-99;24;42
10/01/2011;5;-99;28;-99;-99;-99;-99;22;32;-99;-99;38;-99;-99;12;27;-99;35;-99;28;32;-99;24;23;43
10/01/2011;6;-99;31;-99;-99;-99;-99;29;32;-99;-99;36;-99;-99;18;31;-99;35;-99;34;32;-99;31;22;54
10/01/2011;7;-99;35;-99;-99;-99;-99;30;36;-99;-99;44;-99;-99;29;31;-99;35;-99;38;35;-99;36;23;40
10/01/2011;8;-99;36;-99;-99;-99;-99;33;40;-99;-99;45;-99;-99;35;34;-99;44;-99;37;37;-99;46;25;74
10/01/2011;9;-99;43;-99;-99;-99;-99;37;42;-99;-99;47;-99;-99;38;41;-99;42;-99;57;48;-99;53;30;54
10/01/2011;10;-99;48;-99;-99;-99;-99;55;52;-99;-99;54;-99;-99;45;55;-99;43;-99;73;65;-99;70;38;55
10/01/2011;11;-99;57;-99;-99;-99;-99;119;58;-99;-99;56;-99;-99;-99;-99;-99;42;-99;105;78;-99;73;47;56
10/01/2011;12;-99;95;-99;-99;-99;-99;126;68;-99;-99;80;-99;-99;-99;53;-99;45;-99;71;52;-99;56;46;63
10/01/2011;13;-99;45;-99;-99;-99;-99;44;36;-99;-99;39;-99;-99;-99;12;-99;39;-99;45;78;-99;23;43;41
10/01/2011;14;-99;35;-99;-99;-99;-99;49;16;-99;-99;17;-99;-99;19;6;-99;18;-99;33;42;-99;6;19;26
10/01/2011;15;-99;34;-99;-99;-99;-99;35;18;-99;-99;23;-99;-99;14;7;-99;12;-99;34;31;-99;9;16;22
10/01/2011;16;-99;27;-99;-99;-99;-99;36;20;-99;-99;24;-99;-99;10;9;-99;14;-99;26;24;-99;11;13;29
10/01/2011;17;-99;25;-99;-99;-99;-99;36;22;-99;-99;32;-99;-99;8;15;-99;18;-99;32;23;-99;15;15;27
10/01/2011;18;-99;35;-99;-99;-99;-99;28;28;-99;-99;36;-99;-99;13;23;-99;27;-99;38;23;-99;23;21;27
10/01/2011;19;-99;44;-99;-99;-99;-99;42;47;-99;-99;51;-99;-99;21;37;-99;44;-99;60;34;-99;-99;30;42
10/01/2011;20;-99;55;-99;-99;-99;-99;42;50;-99;-99;61;-99;-99;36;37;-99;56;-99;68;56;-99;53;34;47
10/01/2011;21;-99;50;-99;-99;-99;-99;31;62;-99;-99;63;-99;-99;33;44;-99;48;-99;65;53;-99;53;38;66
10/01/2011;22;-99;27;-99;-99;-99;-99;33;60;-99;-99;58;-99;-99;32;48;-99;49;-99;56;57;-99;60;37;63
10/01/2011;23;-99;22;-99;-99;-99;-99;35;62;-99;-99;65;-99;-99;46;42;-99;55;-99;50;50;-99;63;40;61
10/01/2011;24;-99;18;-99;-99;-99;-99;33;53;-99;-99;55;-99;-99;29;43;-99;54;-99;46;46;-99;60;39;54
11/01/2011;1;-99;12;-99;-99;-99;-99;33;52;-99;-99;48;-99;-99;15;39;-99;56;-99;45;48;-99;54;38;58
11/01/2011;2;-99;11;-99;-99;-99;-99;32;50;-99;-99;48;-99;-99;12;35;-99;52;-99;44;49;-99;52;35;47
11/01/2011;3;-99;17;-99;-99;-99;-99;27;46;-99;-99;49;-99;-99;9;35;-99;44;-99;40;48;-99;48;31;45
11/01/2011;4;-99;16;-99;-99;-99;-99;30;45;-99;-99;51;-99;-99;22;33;-99;39;-99;31;44;-99;44;30;45
11/01/2011;5;-99;25;-99;-99;-99;-99;30;42;-99;-99;44;-99;-99;27;31;-99;37;-99;34;41;-99;41;30;46
11/01/2011;6;-99;34;-99;-99;-99;-99;36;41;-99;-99;43;-99;-99;32;38;-99;38;-99;39;40;-99;39;28;54
11/01/2011;7;-99;42;-99;-99;-99;-99;39;42;-99;-99;45;-99;-99;37;37;-99;40;-99;46;42;-99;40;27;49
11/01/2011;8;-99;42;-99;-99;-99;-99;43;58;-99;-99;57;-99;-99;41;33;-99;52;-99;49;42;-99;44;27;72
11/01/2011;9;-99;31;-99;-99;-99;-99;46;74;-99;-99;68;-99;-99;51;39;-99;61;-99;55;46;-99;56;34;70
11/01/2011;10;-99;20;-99;-99;-99;-99;49;115;-99;-99;84;-99;-99;77;43;-99;82;-99;46;51;-99;87;34;92
11/01/2011;11;-99;18;-99;-99;-99;-99;-99;77;-99;-99;70;-99;-99;70;56;-99;93;-99;39;33;-99;129;18;121
11/01/2011;12;-99;18;-99;-99;-99;-99;-99;-99;-99;-99;54;-99;-99;23;19;-99;42;-99;36;17;-99;95;8;39
11/01/2011;13;-99;16;-99;-99;-99;-99;-99;-99;-99;-99;34;-99;-99;33;10;-99;39;-99;27;16;-99;37;11;33
11/01/2011;14;-99;15;-99;-99;-99;-99;25;21;-99;-99;36;-99;-99;29;10;-99;24;-99;27;13;-99;16;8;34
11/01/2011;15;-99;13;-99;-99;-99;-99;22;24;-99;-99;26;-99;-99;32;9;-99;30;-99;21;11;-99;15;6;35
11/01/2011;16;-99;11;-99;-99;-99;-99;17;19;-99;-99;24;-99;-99;21;-99;-99;26;-99;23;12;-99;18;6;42
11/01/2011;17;-99;11;-99;-99;-99;-99;15;21;-99;-99;27;-99;-99;21;7;-99;23;-99;21;11;-99;15;6;37
11/01/2011;18;-99;14;-99;-99;-99;-99;22;24;-99;-99;27;-99;-99;20;13;-99;24;-99;27;11;-99;21;8;38
11/01/2011;19;-99;18;-99;-99;-99;-99;27;23;-99;-99;33;-99;-99;27;18;-99;28;-99;25;15;-99;30;10;34
11/01/2011;20;-99;16;-99;-99;-99;-99;20;28;-99;-99;33;-99;-99;25;11;-99;31;-99;29;14;-99;30;11;33
11/01/2011;21;-99;16;-99;-99;-99;-99;20;36;-99;-99;36;-99;-99;19;17;-99;30;-99;28;14;-99;33;10;32
11/01/2011;22;-99;14;-99;-99;-99;-99;19;31;-99;-99;28;-99;-99;17;17;-99;27;-99;31;14;-99;34;10;30
11/01/2011;23;-99;10;-99;-99;-99;-99;14;24;-99;-99;26;-99;-99;14;14;-99;23;-99;26;12;-99;30;9;29
11/01/2011;24;-99;9;-99;-99;-99;-99;11;18;-99;-99;24;-99;-99;13;14;-99;19;-99;18;10;-99;23;9;18
12/01/2011;1;-99;6;-99;-99;-99;-99;9;14;-99;-99;16;-99;-99;9;5;-99;16;-99;22;11;-99;14;6;17
12/01/2011;2;-99;5;-99;-99;-99;-99;7;13;-99;-99;17;-99;-99;7;5;-99;16;-99;14;10;-99;14;7;16
12/01/2011;3;-99;5;-99;-99;-99;-99;5;22;-99;-99;22;-99;-99;4;5;-99;10;-99;11;17;-99;19;7;18
12/01/2011;4;-99;5;-99;-99;-99;-99;6;23;-99;-99;27;-99;-99;4;7;-99;8;-99;11;18;-99;26;9;17
12/01/2011;5;-99;5;-99;-99;-99;-99;6;25;-99;-99;27;-99;-99;5;8;-99;12;-99;12;17;-99;29;11;24
12/01/2011;6;-99;11;-99;-99;-99;-99;9;27;-99;-99;30;-99;-99;8;14;-99;14;-99;19;20;-99;29;15;30
12/01/2011;7;-99;12;-99;-99;-99;-99;17;28;-99;-99;29;-99;-99;14;18;-99;22;-99;28;23;-99;30;15;34
12/01/2011;8;-99;16;-99;-99;-99;-99;23;28;-99;-99;30;-99;-99;19;23;-99;29;-99;31;24;-99;30;20;36
12/01/2011;9;-99;15;-99;-99;-99;-99;22;30;-99;-99;30;-99;-99;19;21;-99;28;-99;34;21;-99;34;16;35
12/01/2011;10;-99;14;-99;-99;-99;-99;20;28;-99;-99;33;-99;-99;16;19;-99;25;-99;30;16;-99;34;9;36
12/01/2011;11;-99;13;-99;-99;-99;-99;14;25;-99;-99;29;-99;-99;11;10;-99;18;-99;29;11;-99;29;-99;23
12/01/2011;12;-99;12;-99;-99;-99;-99;17;22;-99;-99;29;-99;-99;10;9;-99;18;-99;20;11;-99;28;-99;25
12/01/2011;13;-99;11;-99;-99;-99;-99;20;26;-99;-99;25;-99;-99;18;9;-99;28;-99;23;9;-99;28;-99;28
12/01/2011;14;-99;11;-99;-99;-99;-99;24;21;-99;-99;26;-99;-99;26;8;-99;33;-99;27;8;-99;23;6;24
12/01/2011;15;-99;10;-99;-99;-99;-99;25;26;-99;-99;37;-99;-99;29;7;-99;29;-99;23;8;-99;20;7;27
12/01/2011;16;-99;10;-99;-99;-99;-99;21;26;-99;-99;36;-99;-99;25;8;-99;28;-99;-99;7;-99;16;8;35
12/01/2011;17;-99;11;-99;-99;-99;-99;20;28;-99;-99;36;-99;-99;27;9;-99;33;-99;19;8;-99;19;8;35
12/01/2011;18;-99;16;-99;-99;-99;-99;31;31;-99;-99;28;-99;-99;35;12;-99;34;-99;25;11;-99;21;11;32
12/01/2011;19;-99;22;-99;-99;-99;-99;28;36;-99;-99;33;-99;-99;33;21;-99;37;-99;27;15;-99;25;14;31
12/01/2011;20;-99;20;-99;-99;-99;-99;24;30;-99;-99;34;-99;-99;30;15;-99;36;-99;30;14;-99;31;13;31
12/01/2011;21;-99;20;-99;-99;-99;-99;23;26;-99;-99;28;-99;-99;26;13;-99;31;-99;32;15;-99;30;13;30
12/01/2011;22;-99;20;-99;-99;-99;-99;20;27;-99;-99;26;-99;-99;25;14;-99;29;-99;28;14;-99;31;13;26
12/01/2011;23;-99;25;-99;-99;-99;-99;21;28;-99;-99;24;-99;-99;23;13;-99;24;-99;29;15;-99;30;12;27
12/01/2011;24;-99;21;-99;-99;-99;-99;23;23;-99;-99;21;-99;-99;25;11;-99;30;-99;28;17;-99;22;10;24
13/01/2011;1;-99;19;-99;-99;-99;-99;20;23;-99;-99;22;-99;-99;27;6;-99;31;-99;19;14;-99;24;21;25
13/01/2011;2;-99;22;-99;-99;-99;-99;25;20;-99;-99;20;-99;-99;25;10;-99;27;-99;19;13;-99;21;17;24
13/01/2011;3;-99;22;-99;-99;-99;-99;23;16;-99;-99;29;-99;-99;24;15;-99;23;-99;16;12;-99;20;15;31
13/01/2011;4;-99;22;-99;-99;-99;-99;24;21;-99;-99;28;-99;-99;25;19;-99;28;-99;19;12;-99;19;20;29
13/01/2011;5;-99;21;-99;-99;-99;-99;24;22;-99;-99;25;-99;-99;26;19;-99;24;-99;27;14;-99;19;23;31
13/01/2011;6;-99;20;-99;-99;-99;-99;22;25;-99;-99;29;-99;-99;24;21;-99;26;-99;30;23;-99;24;23;34
13/01/2011;7;-99;22;-99;-99;-99;-99;23;28;-99;-99;33;-99;-99;27;21;-99;30;-99;33;24;-99;26;23;33
13/01/2011;8;-99;22;-99;-99;-99;-99;24;33;-99;-99;35;-99;-99;28;24;-99;33;-99;29;24;-99;27;25;35
13/01/2011;9;-99;21;-99;-99;-99;-99;22;38;-99;-99;36;-99;-99;27;26;-99;33;-99;33;20;-99;31;22;47
13/01/2011;10;-99;12;-99;-99;-99;-99;21;28;-99;-99;35;-99;-99;29;25;-99;31;-99;32;24;-99;42;23;57
13/01/2011;11;-99;11;-99;-99;-99;-99;19;32;-99;-99;32;-99;-99;30;21;-99;32;-99;28;21;-99;40;17;63
13/01/2011;12;-99;11;-99;-99;-99;-99;18;34;-99;-99;36;-99;-99;31;23;-99;37;-99;35;23;-99;45;14;72
13/01/2011;13;-99;21;-99;-99;-99;-99;29;43;-99;-99;47;-99;-99;40;20;-99;46;-99;-99;21;-99;56;19;62
13/01/2011;14;-99;23;-99;-99;-99;-99;48;60;-99;-99;64;-99;-99;52;19;-99;57;-99;50;21;-99;66;17;44
13/01/2011;15;-99;21;-99;-99;-99;-99;58;75;-99;-99;80;-99;-99;-99;17;-99;76;-99;52;16;-99;57;11;53
13/01/2011;16;-99;17;-99;-99;-99;-99;66;74;-99;-99;94;-99;-99;67;13;-99;83;-99;52;14;-99;81;11;51
13/01/2011;17;-99;22;-99;-99;-99;-99;52;90;-99;-99;103;-99;-99;74;17;-99;90;-99;45;15;-99;80;15;48
13/01/2011;18;-99;25;-99;-99;-99;-99;62;85;-99;-99;96;-99;-99;67;47;-99;82;-99;79;22;-99;65;14;112
13/01/2011;19;-99;23;-99;-99;-99;-99;33;61;-99;-99;74;-99;-99;59;-99;-99;45;-99;51;19;-99;54;16;87
13/01/2011;20;-99;24;-99;-99;-99;-99;30;56;-99;-99;67;-99;-99;51;24;-99;53;-99;32;18;-99;45;15;43
13/01/2011;21;-99;23;-99;-99;-99;-99;29;41;-99;-99;37;-99;-99;45;18;-99;56;-99;29;19;-99;57;17;36
13/01/2011;22;-99;25;-99;-99;-99;-99;25;30;-99;-99;30;-99;-99;31;15;-99;35;-99;31;15;-99;31;13;33
13/01/2011;23;-99;30;-99;-99;-99;-99;29;30;-99;-99;27;-99;-99;30;15;-99;29;-99;27;18;-99;31;12;30
13/01/2011;24;-99;28;-99;-99;-99;-99;27;28;-99;-99;25;-99;-99;31;9;-99;33;-99;29;17;-99;29;24;32
14/01/2011;1;-99;29;-99;-99;-99;-99;25;29;-99;-99;31;-99;-99;27;17;-99;32;-99;30;26;-99;30;29;28
14/01/2011;2;-99;24;-99;-99;-99;-99;25;30;-99;-99;32;-99;-99;20;22;-99;28;-99;28;29;-99;26;30;29
14/01/2011;3;-99;19;-99;-99;-99;-99;20;30;-99;-99;32;-99;-99;19;24;-99;30;-99;21;33;-99;25;31;30
14/01/2011;4;-99;14;-99;-99;-99;-99;17;26;-99;-99;30;-99;-99;25;22;-99;29;-99;24;29;-99;26;28;32
14/01/2011;5;-99;19;-99;-99;-99;-99;25;28;-99;-99;28;-99;-99;26;17;-99;28;-99;27;27;-99;26;23;30
14/01/2011;6;-99;19;-99;-99;-99;-99;28;27;-99;-99;32;-99;-99;25;19;-99;28;-99;30;25;-99;25;24;30
14/01/2011;7;-99;21;-99;-99;-99;-99;30;29;-99;-99;32;-99;-99;21;23;-99;29;-99;37;22;-99;26;25;33
14/01/2011;8;-99;20;-99;-99;-99;-99;30;31;-99;-99;35;-99;-99;19;23;-99;29;-99;37;23;-99;25;23;36
14/01/2011;9;-99;27;-99;-99;-99;-99;38;30;-99;-99;41;-99;-99;30;29;-99;40;-99;42;30;-99;28;23;49
14/01/2011;10;-99;39;-99;-99;-99;-99;62;33;-99;-99;50;-99;-99;45;29;-99;43;-99;64;36;-99;35;24;46
14/01/2011;11;-99;-99;-99;-99;-99;-99;95;45;-99;-99;58;-99;-99;62;33;-99;62;-99;98;43;-99;45;25;50
14/01/2011;12;-99;-99;-99;-99;-99;-99;92;47;-99;-99;60;-99;-99;60;36;-99;67;-99;98;58;-99;43;24;71
14/01/2011;13;-99;-99;-99;-99;-99;-99;69;38;-99;-99;-99;-99;-99;35;24;-99;35;-99;44;20;-99;29;16;48
14/01/2011;14;-99;13;-99;-99;-99;-99;20;24;-99;-99;33;-99;-99;27;9;-99;23;-99;16;9;-99;15;7;31
14/01/2011;15;-99;12;-99;-99;-99;-99;19;34;-99;-99;34;-99;-99;35;8;-99;33;-99;23;9;-99;21;7;38
14/01/2011;16;-99;10;-99;-99;-99;-99;27;32;-99;-99;30;-99;-99;41;10;-99;40;-99;26;10;-99;20;7;40
14/01/2011;17;-99;16;-99;-99;-99;-99;26;32;-99;-99;33;-99;-99;34;11;-99;36;-99;32;11;-99;17;11;47
14/01/2011;18;-99;26;-99;-99;-99;-99;33;39;-99;-99;44;-99;-99;35;19;-99;34;-99;30;23;-99;21;16;61
14/01/2011;19;-99;36;-99;-99;-99;-99;46;54;-99;-99;48;-99;-99;63;36;-99;71;-99;47;40;-99;44;28;65
14/01/2011;20;-99;45;-99;-99;-99;-99;40;84;-99;-99;61;-99;-99;70;36;-99;94;-99;61;59;-99;56;38;53
14/01/2011;21;-99;33;-99;-99;-99;-99;39;79;-99;-99;84;-99;-99;75;34;-99;96;-99;55;47;-99;49;36;42
14/01/2011;22;-99;45;-99;-99;-99;-99;51;70;-99;-99;72;-99;-99;65;34;-99;90;-99;52;43;-99;43;38;35
14/01/2011;23;-99;44;-99;-99;-99;-99;57;66;-99;-99;68;-99;-99;65;35;-99;66;-99;51;43;-99;54;40;38
14/01/2011;24;-99;33;-99;-99;-99;-99;44;55;-99;-99;66;-99;-99;65;31;-99;57;-99;43;39;-99;33;36;43
15/01/2011;1;-99;23;-99;-99;-99;-99;42;51;-99;-99;62;-99;-99;60;37;-99;58;-99;38;39;-99;34;34;57
15/01/2011;2;-99;18;-99;-99;-99;-99;36;53;-99;-99;48;-99;-99;47;38;-99;60;-99;43;37;-99;49;32;51
15/01/2011;3;-99;21;-99;-99;-99;-99;32;51;-99;-99;46;-99;-99;25;31;-99;55;-99;39;35;-99;51;31;49
15/01/2011;4;-99;19;-99;-99;-99;-99;27;49;-99;-99;44;-99;-99;17;30;-99;48;-99;37;36;-99;43;32;48
15/01/2011;5;-99;27;-99;-99;-99;-99;33;47;-99;-99;44;-99;-99;19;28;-99;43;-99;36;36;-99;39;31;49
15/01/2011;6;-99;31;-99;-99;-99;-99;35;44;-99;-99;48;-99;-99;11;27;-99;39;-99;35;38;-99;40;30;51
15/01/2011;7;-99;35;-99;-99;-99;-99;35;45;-99;-99;47;-99;-99;17;26;-99;39;-99;36;37;-99;43;30;55
15/01/2011;8;-99;37;-99;-99;-99;-99;36;45;-99;-99;55;-99;-99;27;32;-99;41;-99;40;36;-99;44;31;45
15/01/2011;9;-99;43;-99;-99;-99;-99;43;53;-99;-99;59;-99;-99;36;39;-99;43;-99;52;41;-99;49;39;63
15/01/2011;10;-99;45;-99;-99;-99;-99;74;78;-99;-99;69;-99;-99;41;44;-99;43;-99;67;56;-99;41;50;70
15/01/2011;11;-99;54;-99;-99;-99;-99;109;59;-99;-99;81;-99;-99;37;40;-99;39;-99;97;69;-99;45;58;68
15/01/2011;12;-99;59;-99;-99;-99;-99;50;24;-99;-99;46;-99;-99;16;16;-99;15;-99;47;43;-99;17;44;38
15/01/2011;13;-99;37;-99;-99;-99;-99;34;21;-99;-99;35;-99;-99;14;12;-99;13;-99;33;22;-99;18;17;27
15/01/2011;14;-99;33;-99;-99;-99;-99;36;21;-99;-99;33;-99;-99;17;18;-99;14;-99;38;30;-99;19;19;39
15/01/2011;15;-99;27;-99;-99;-99;-99;36;22;-99;-99;31;-99;-99;15;26;-99;15;-99;35;30;-99;18;25;43
15/01/2011;16;-99;22;-99;-99;-99;-99;30;27;-99;-99;46;-99;-99;12;27;-99;14;-99;33;23;-99;14;22;34
15/01/2011;17;-99;23;-99;-99;-99;-99;27;31;-99;-99;31;-99;-99;13;24;-99;18;-99;33;21;-99;14;19;32
15/01/2011;18;-99;25;-99;-99;-99;-99;27;26;-99;-99;39;-99;-99;10;28;-99;16;-99;33;25;-99;17;18;28
15/01/2011;19;-99;27;-99;-99;-99;-99;30;28;-99;-99;35;-99;-99;9;26;-99;23;-99;27;38;-99;20;29;47
15/01/2011;20;-99;36;-99;-99;-99;-99;33;33;-99;-99;41;-99;-99;9;29;-99;26;-99;23;23;-99;27;39;33
15/01/2011;21;-99;35;-99;-99;-99;-99;30;48;-99;-99;50;-99;-99;7;41;-99;25;-99;32;33;-99;24;35;48
15/01/2011;22;-99;36;-99;-99;-99;-99;32;42;-99;-99;46;-99;-99;10;42;-99;35;-99;28;40;-99;25;51;61
15/01/2011;23;-99;43;-99;-99;-99;-99;41;29;-99;-99;53;-99;-99;14;46;-99;26;-99;36;33;-99;20;60;62
15/01/2011;24;-99;38;-99;-99;-99;-99;41;42;-99;-99;50;-99;-99;34;44;-99;37;-99;50;34;-99;21;58;58
16/01/2011;1;-99;38;-99;-99;-99;-99;40;43;-99;-99;31;-99;-99;45;39;-99;42;-99;47;19;-99;25;53;56
16/01/2011;2;-99;38;-99;-99;-99;-99;37;40;-99;-99;45;-99;-99;41;33;-99;39;-99;46;26;-99;18;46;50
16/01/2011;3;-99;34;-99;-99;-99;-99;41;36;-99;-99;34;-99;-99;35;33;-99;38;-99;45;43;-99;19;44;46
16/01/2011;4;-99;24;-99;-99;-99;-99;38;39;-99;-99;41;-99;-99;37;34;-99;39;-99;41;43;-99;24;41;39
16/01/2011;5;-99;26;-99;-99;-99;-99;34;28;-99;-99;38;-99;-99;29;32;-99;37;-99;39;41;-99;32;38;34
16/01/2011;6;-99;28;-99;-99;-99;-99;32;27;-99;-99;32;-99;-99;20;31;-99;37;-99;38;36;-99;36;35;38
16/01/2011;7;-99;25;-99;-99;-99;-99;33;39;-99;-99;43;-99;-99;22;32;-99;37;-99;35;41;-99;36;32;38
16/01/2011;8;-99;32;-99;-99;-99;-99;34;39;-99;-99;43;-99;-99;30;35;-99;38;-99;37;37;-99;36;32;41
16/01/2011;9;-99;40;-99;-99;-99;-99;37;46;-99;-99;50;-99;-99;26;39;-99;43;-99;44;24;-99;38;43;55
16/01/2011;10;-99;25;-99;-99;-99;-99;31;41;-99;-99;50;-99;-99;22;48;-99;26;-99;36;26;-99;31;48;47
16/01/2011;11;-99;14;-99;-99;-99;-99;12;18;-99;-99;26;-99;-99;10;20;-99;19;-99;13;16;-99;20;26;38
16/01/2011;12;-99;6;-99;-99;-99;-99;7;18;-99;-99;24;-99;-99;11;8;-99;16;-99;8;10;-99;12;19;21
16/01/2011;13;-99;3;-99;-99;-99;-99;7;14;-99;-99;16;-99;-99;11;10;-99;14;-99;9;9;-99;10;14;19
16/01/2011;14;-99;4;-99;-99;-99;-99;9;11;-99;-99;22;-99;-99;6;10;-99;12;-99;10;8;-99;11;7;16
16/01/2011;15;-99;3;-99;-99;-99;-99;13;7;-99;-99;21;-99;-99;5;7;-99;12;-99;10;8;-99;9;6;13
16/01/2011;16;-99;3;-99;-99;-99;-99;10;9;-99;-99;18;-99;-99;4;9;-99;12;-99;8;8;-99;8;7;17
16/01/2011;17;-99;4;-99;-99;-99;-99;4;11;-99;-99;18;-99;-99;5;17;-99;9;-99;8;9;-99;9;8;17
16/01/2011;18;-99;6;-99;-99;-99;-99;10;14;-99;-99;27;-99;-99;8;15;-99;13;-99;13;14;-99;11;11;18
16/01/2011;19;-99;7;-99;-99;-99;-99;17;20;-99;-99;28;-99;-99;9;23;-99;17;-99;20;21;-99;13;26;26
16/01/2011;20;-99;9;-99;-99;-99;-99;21;23;-99;-99;30;-99;-99;11;32;-99;20;-99;27;26;-99;18;32;28
16/01/2011;21;-99;16;-99;-99;-99;-99;22;37;-99;-99;39;-99;-99;10;35;-99;29;-99;27;39;-99;24;24;35
16/01/2011;22;-99;38;-99;-99;-99;-99;29;38;-99;-99;47;-99;-99;23;38;-99;47;-99;38;26;-99;25;36;44
16/01/2011;23;-99;38;-99;-99;-99;-99;40;39;-99;-99;44;-99;-99;36;35;-99;35;-99;43;33;-99;40;40;44
16/01/2011;24;-99;34;-99;-99;-99;-99;38;42;-99;-99;45;-99;-99;28;34;-99;45;-99;43;36;-99;36;40;47
17/01/2011;1;-99;24;-99;-99;-99;-99;32;39;-99;-99;-99;-99;-99;21;33;-99;39;-99;-99;40;-99;23;37;45
17/01/2011;2;-99;13;-99;-99;-99;-99;27;21;-99;-99;-99;-99;-99;6;34;-99;38;-99;-99;40;-99;25;36;39
17/01/2011;3;-99;5;-99;-99;-99;-99;19;18;-99;-99;-99;-99;-99;6;33;-99;37;-99;-99;34;-99;31;33;42
17/01/2011;4;-99;7;-99;-99;-99;-99;16;28;-99;-99;36;-99;-99;5;29;-99;34;-99;22;34;-99;26;32;43
17/01/2011;5;-99;16;-99;-99;-99;-99;16;29;-99;-99;36;-99;-99;8;27;-99;32;-99;31;21;-99;27;29;37
17/01/2011;6;-99;28;-99;-99;-99;-99;24;33;-99;-99;37;-99;-99;10;29;-99;34;-99;35;32;-99;31;29;45
17/01/2011;7;-99;33;-99;-99;-99;-99;34;36;-99;-99;40;-99;-99;22;30;-99;37;-99;38;34;-99;38;30;52
17/01/2011;8;-99;33;-99;-99;-99;-99;38;41;-99;-99;44;-99;-99;33;32;-99;43;-99;42;38;-99;42;31;53
17/01/2011;9;-99;30;-99;-99;-99;-99;39;45;-99;-99;60;-99;-99;32;37;-99;52;-99;52;37;-99;43;43;55
17/01/2011;10;-99;43;-99;-99;-99;-99;60;59;-99;-99;78;-99;-99;40;43;-99;49;-99;-99;42;-99;36;56;65
17/01/2011;11;-99;42;-99;-99;-99;-99;77;43;-99;-99;84;-99;-99;43;28;-99;33;-99;58;54;-99;26;51;-99
17/01/2011;12;-99;39;-99;-99;-99;-99;57;32;-99;-99;83;-99;-99;19;18;-99;18;-99;50;34;-99;15;36;-99
17/01/2011;13;-99;30;-99;-99;-99;-99;43;31;-99;-99;63;-99;-99;19;19;-99;15;-99;-99;25;-99;16;16;-99
17/01/2011;14;-99;23;-99;-99;-99;-99;50;29;-99;-99;58;-99;-99;19;25;-99;19;-99;30;21;-99;17;16;-99
17/01/2011;15;-99;20;-99;-99;-99;-99;58;29;-99;-99;54;-99;-99;12;34;-99;20;-99;35;18;-99;21;14;43
