FECHA;HORA;ACO;AJM;AJU;ATI;BJU;CAM;CCA;CHO;COY;CUA;CUT;FAC;GAM;HGM;INN;IZT;LLA;LPR;MER;MGH;MON;MPA;NEZ;PED;SAG;SFE;SJA;TAH;TLA;TLI;UAX;UIZ;VIF;XAL
07/01/2018;18;27;83;81;80;81;-99;-99;-99;-99;45;71;66;85;75;74;-99;86;83;84;81;85;84;50;100;71;88;-99;71;69;65;-99;77;70;66
07/01/2018;19;14;77;63;34;61;-99;-99;-99;-99;22;42;32;62;51;66;-99;63;61;57;43;77;71;38;70;35;42;-99;55;43;47;-99;56;29;48
07/01/2018;20;12;72;43;36;48;-99;-99;-99;-99;19;30;7;44;35;51;-99;44;48;43;23;70;73;36;48;34;24;-99;35;28;26;-99;30;25;42
07/01/2018;21;14;56;31;6;29;-99;-99;-99;-99;22;14;6;27;39;42;-99;21;5;19;20;60;76;28;34;29;45;-99;27;10;15;-99;30;13;11
07/01/2018;22;4;55;24;25;14;-99;-99;-99;-99;21;14;6;16;24;44;-99;17;1;2;24;44;73;25;27;14;23;-99;32;1;1;-99;20;2;4
07/01/2018;23;7;52;15;8;7;-99;-99;-99;-99;20;2;10;4;12;48;-99;3;1;2;4;18;59;12;26;6;32;-99;35;1;1;-99;8;1;5
07/01/2018;24;6;47;6;3;5;-99;-99;-99;-99;22;2;12;1;13;44;-99;1;1;1;1;6;53;12;19;10;33;-99;12;6;1;-99;5;1;4
08/01/2018;1;8;45;7;12;3;-99;-99;-99;-99;20;2;17;1;6;45;-99;1;1;1;1;25;48;4;25;4;30;-99;17;-99;1;-99;2;1;2
08/01/2018;2;10;44;7;25;1;-99;-99;-99;-99;16;2;25;1;6;46;-99;1;1;1;1;20;41;6;41;3;32;-99;27;-99;0;-99;9;1;2
08/01/2018;3;9;43;19;24;1;-99;-99;-99;-99;16;2;27;2;5;48;-99;1;1;1;2;4;41;4;44;6;39;-99;17;-99;1;-99;13;1;2
08/01/2018;4;9;46;15;28;1;-99;-99;-99;-99;17;2;28;2;6;47;-99;1;1;1;1;2;46;3;44;10;38;-99;20;-99;9;-99;6;1;2
08/01/2018;5;8;46;20;18;1;-99;-99;-99;-99;14;2;27;1;6;55;-99;1;1;1;0;2;46;4;39;3;36;-99;19;-99;0;-99;3;1;2
08/01/2018;6;5;40;24;20;1;-99;-99;-99;-99;9;2;11;1;6;51;-99;1;1;1;1;2;41;4;13;2;9;-99;10;-99;1;-99;2;1;2
08/01/2018;7;2;40;20;4;1;-99;-99;-99;-99;5;2;2;1;5;47;-99;1;1;2;1;2;38;2;10;2;5;-99;3;-99;1;-99;2;1;2
08/01/2018;8;2;49;12;2;1;-99;-99;-99;-99;6;2;3;1;5;53;-99;2;1;3;1;3;44;3;5;2;9;-99;5;-99;1;-99;3;1;4
08/01/2018;9;3;53;49;5;3;-99;-99;-99;-99;18;3;5;2;6;54;-99;2;3;2;2;5;55;4;6;3;30;-99;8;-99;2;-99;4;5;3
08/01/2018;10;6;29;60;15;9;-99;-99;-99;-99;26;18;10;8;12;62;-99;8;6;7;16;17;56;11;6;9;53;-99;30;-99;6;-99;11;16;7
08/01/2018;11;17;40;62;51;31;-99;-99;-99;-99;27;47;39;40;28;67;-99;29;43;27;37;45;69;28;35;40;56;-99;36;-99;26;-99;26;34;-99
08/01/2018;12;16;55;62;58;57;-99;-99;-99;-99;30;57;57;-99;53;66;-99;51;55;57;54;-99;66;42;55;50;64;-99;58;-99;44;-99;56;45;46
08/01/2018;13;19;62;70;64;68;-99;-99;-99;-99;34;57;63;-99;58;70;-99;52;54;55;64;-99;71;39;69;48;74;-99;66;-99;46;-99;57;48;44
08/01/2018;14;20;69;76;62;70;-99;-99;-99;-99;35;58;62;48;58;78;-99;54;58;55;65;-99;75;37;78;51;77;-99;60;-99;47;-99;53;50;44
08/01/2018;15;17;74;77;63;68;-99;-99;-99;-99;37;58;64;55;57;83;-99;54;58;59;64;47;65;36;77;53;78;-99;58;-99;47;-99;54;51;48
08/01/2018;16;17;69;79;62;70;-99;-99;-99;-99;34;57;65;55;58;78;-99;52;57;61;66;51;67;36;74;53;75;-99;58;-99;47;-99;53;48;44
08/01/2018;17;16;65;72;61;64;-99;-99;-99;-99;32;57;60;50;50;73;-99;49;54;55;60;52;62;31;74;47;72;-99;54;-99;45;-99;49;45;39
08/01/2018;18;19;52;60;51;49;-99;-99;-99;-99;28;43;50;44;42;68;-99;41;48;39;45;49;53;26;59;42;60;-99;45;-99;39;-99;36;38;34
08/01/2018;19;9;39;38;33;32;-99;-99;-99;-99;15;24;32;31;32;50;-99;35;37;28;30;41;40;14;33;23;33;-99;33;-99;20;-99;23;26;17
08/01/2018;20;7;25;5;21;18;-99;-99;-99;-99;13;20;23;21;19;38;-99;16;28;14;14;27;35;9;24;17;29;-99;20;-99;17;-99;17;21;13
08/01/2018;21;6;20;12;17;15;-99;-99;-99;-99;12;23;18;18;14;32;-99;13;19;11;10;25;28;11;18;13;20;-99;19;-99;17;-99;12;18;17
08/01/2018;22;7;22;8;15;8;-99;-99;-99;-99;12;15;19;6;10;27;-99;9;1;5;12;18;28;4;8;12;5;-99;9;-99;10;-99;3;15;6
08/01/2018;23;8;18;5;8;11;-99;-99;-99;-99;9;9;17;1;10;27;-99;4;0;2;10;4;20;5;8;4;7;-99;6;-99;7;-99;1;13;2
08/01/2018;24;7;13;3;2;6;-99;-99;-99;-99;8;2;16;1;6;35;-99;2;0;1;9;2;13;3;7;2;6;-99;6;-99;9;-99;1;18;3
09/01/2018;1;7;16;2;9;10;-99;-99;-99;-99;2;1;14;1;-99;39;-99;9;0;1;11;2;11;2;12;6;6;-99;2;-99;17;-99;3;17;2
09/01/2018;2;5;21;5;16;9;-99;-99;-99;-99;3;1;11;2;-99;38;-99;7;0;1;6;1;15;6;18;9;14;-99;2;-99;14;-99;2;9;4
09/01/2018;3;3;23;3;9;4;-99;-99;-99;-99;9;2;9;1;-99;35;-99;1;0;1;2;2;23;11;21;3;20;-99;4;-99;4;-99;5;3;2
09/01/2018;4;3;24;2;3;1;-99;-99;-99;-99;9;2;8;2;-99;37;-99;1;0;2;2;2;29;10;22;2;21;-99;6;-99;1;-99;5;2;1
09/01/2018;5;2;29;8;2;1;-99;-99;-99;-99;6;2;11;2;-99;40;-99;2;1;1;1;9;34;5;23;2;12;-99;2;-99;1;-99;3;1;1
09/01/2018;6;2;24;2;2;1;-99;-99;-99;-99;6;2;8;2;-99;42;-99;1;1;1;1;3;36;1;23;2;4;-99;6;-99;0;-99;2;1;1
09/01/2018;7;2;19;1;2;1;-99;-99;-99;-99;1;2;2;1;-99;42;-99;1;1;1;1;2;33;1;4;2;6;-99;1;-99;0;-99;2;1;2
09/01/2018;8;1;21;2;2;2;-99;-99;-99;-99;3;3;2;2;-99;42;-99;1;1;2;1;3;30;2;3;1;2;-99;1;-99;1;-99;2;2;2
09/01/2018;9;4;13;7;4;6;-99;-99;-99;-99;3;5;4;3;-99;36;-99;2;3;4;4;3;28;7;5;3;13;-99;5;-99;2;-99;5;5;3
09/01/2018;10;9;16;41;12;13;-99;-99;-99;-99;6;15;9;9;-99;39;-99;7;8;14;11;12;31;14;11;-99;17;-99;15;-99;4;-99;14;11;10
09/01/2018;11;13;24;46;23;25;-99;-99;-99;-99;22;-99;19;20;-99;43;-99;19;14;22;20;29;39;27;17;20;26;-99;31;-99;13;-99;24;25;19
09/01/2018;12;21;37;46;38;36;-99;-99;-99;-99;32;-99;34;30;-99;41;-99;35;26;36;37;44;52;34;31;35;43;-99;44;-99;25;-99;36;36;34
09/01/2018;13;23;47;50;45;50;-99;-99;-99;-99;35;-99;42;51;-99;41;-99;50;49;50;53;54;56;39;42;47;50;-99;56;-99;41;-99;52;48;48
09/01/2018;14;23;51;50;48;67;-99;-99;-99;-99;40;52;46;76;-99;44;-99;54;73;60;55;61;59;51;56;52;56;-99;64;-99;45;-99;59;50;50
09/01/2018;15;27;55;52;48;70;-99;-99;-99;-99;39;50;60;72;-99;47;-99;51;57;68;56;70;69;56;59;56;57;-99;70;-99;48;-99;68;51;46
09/01/2018;16;40;56;60;47;70;-99;-99;-99;-99;36;55;60;60;-99;51;-99;53;59;60;62;77;81;49;58;58;55;-99;79;-99;45;-99;74;53;45
09/01/2018;17;39;56;67;46;72;-99;-99;-99;-99;39;64;53;58;-99;50;-99;51;51;60;64;76;88;46;64;56;64;-99;79;-99;47;-99;58;52;46
09/01/2018;18;32;51;62;49;58;-99;-99;-99;-99;34;50;42;45;-99;47;-99;36;38;37;44;63;83;38;62;47;55;-99;65;-99;42;-99;48;43;36
09/01/2018;19;19;42;24;26;13;-99;-99;-99;-99;10;31;11;18;-99;41;-99;17;32;8;16;60;65;23;20;23;7;-99;45;-99;13;-99;18;24;29
09/01/2018;20;6;40;19;18;1;-99;-99;-99;-99;2;28;4;10;-99;44;-99;11;31;2;8;61;64;23;18;16;3;-99;40;-99;4;-99;11;9;31
09/01/2018;21;3;28;8;17;2;-99;-99;-99;-99;6;6;4;4;-99;43;-99;8;11;2;7;25;57;4;13;12;6;-99;35;-99;5;-99;4;7;23
09/01/2018;22;5;28;1;21;1;-99;-99;-99;-99;5;3;4;2;-99;37;-99;11;4;2;11;6;51;2;11;6;9;-99;27;-99;1;-99;15;3;4
09/01/2018;23;3;36;3;16;1;-99;-99;-99;-99;7;3;5;1;-99;37;-99;1;1;2;16;3;37;1;19;2;9;-99;15;-99;1;-99;5;2;3
09/01/2018;24;3;39;5;19;1;-99;-99;-99;-99;6;3;7;1;-99;44;-99;2;1;2;12;2;26;1;29;2;13;-99;16;-99;0;-99;2;1;3
10/01/2018;1;2;40;4;25;1;-99;-99;-99;-99;3;3;11;1;-99;45;-99;1;4;2;1;2;28;1;30;1;25;-99;10;1;1;5;2;2;2
10/01/2018;2;1;40;8;22;2;-99;-99;-99;-99;8;3;17;1;-99;45;-99;1;1;1;2;2;29;1;31;2;23;-99;11;2;1;14;6;2;3
10/01/2018;3;1;39;12;8;7;-99;-99;-99;-99;12;3;16;1;-99;43;-99;1;1;1;4;2;32;1;31;2;28;-99;9;2;1;12;6;1;3
10/01/2018;4;1;38;11;7;2;-99;-99;-99;-99;18;3;19;1;-99;43;-99;1;1;1;1;2;33;1;23;2;21;-99;15;3;0;6;3;1;3
10/01/2018;5;1;35;17;12;1;-99;-99;-99;-99;10;3;10;1;-99;43;-99;1;1;1;1;2;37;1;32;2;25;-99;12;4;0;3;5;1;2
10/01/2018;6;1;36;16;3;1;-99;-99;-99;-99;8;3;6;1;-99;42;-99;2;1;1;1;2;36;1;18;2;11;-99;8;2;0;2;2;2;3
10/01/2018;7;1;34;20;2;1;-99;-99;-99;-99;11;3;2;2;-99;41;-99;1;1;2;1;2;38;2;3;2;5;-99;8;1;1;1;2;1;4
10/01/2018;8;1;36;14;2;1;-99;-99;-99;-99;6;3;3;2;-99;42;-99;1;2;2;1;3;39;2;3;2;4;-99;3;1;1;1;2;2;3
10/01/2018;9;2;31;23;6;4;-99;-99;-99;-99;13;5;4;3;-99;36;-99;3;3;3;2;4;40;3;4;3;15;-99;8;2;1;6;6;3;4
10/01/2018;10;5;18;38;15;16;-99;-99;-99;-99;8;9;8;8;-99;47;-99;10;8;7;9;15;45;5;9;8;26;-99;20;7;4;18;19;7;7
10/01/2018;11;7;26;55;23;31;-99;-99;-99;-99;18;27;-99;24;-99;54;-99;-99;23;25;21;36;-99;15;29;-99;30;-99;41;15;13;41;35;19;21
10/01/2018;12;17;-99;56;38;53;-99;-99;-99;-99;25;51;35;43;-99;56;-99;-99;38;47;38;56;-99;41;48;-99;50;-99;55;29;29;56;-99;36;39
10/01/2018;13;15;-99;64;51;69;-99;-99;-99;-99;29;68;51;66;-99;70;-99;-99;66;47;57;67;-99;50;62;-99;60;-99;67;41;46;69;-99;52;53
10/01/2018;14;22;-99;71;63;89;-99;-99;-99;-99;34;76;60;84;-99;73;-99;56;87;59;69;73;-99;52;77;75;72;-99;81;47;50;87;-99;50;73
10/01/2018;15;28;-99;82;77;100;-99;-99;-99;-99;42;81;72;97;-99;79;-99;71;105;69;73;78;87;54;94;87;89;-99;92;48;55;94;70;52;81
10/01/2018;16;27;-99;95;87;101;-99;-99;-99;-99;45;88;86;101;-99;81;-99;83;115;74;83;69;91;55;114;85;101;-99;94;61;62;100;78;62;91
10/01/2018;17;21;-99;104;92;105;-99;-99;-99;-99;45;90;93;90;-99;94;-99;92;104;83;87;59;98;63;118;100;109;-99;87;84;67;103;83;70;94
10/01/2018;18;16;-99;107;77;85;-99;-99;-99;-99;43;74;69;73;-99;95;-99;89;82;85;73;81;95;55;107;67;96;-99;83;74;60;97;79;63;69
10/01/2018;19;5;-99;102;32;43;-99;-99;-99;-99;24;39;18;57;-99;86;-99;40;31;56;7;73;65;43;61;29;43;-99;55;12;45;70;61;12;31
10/01/2018;20;10;-99;85;21;26;-99;-99;-99;-99;22;6;8;42;-99;71;-99;37;44;37;38;72;69;37;63;34;52;-99;32;6;27;88;42;10;37
10/01/2018;21;14;-99;58;3;38;-99;-99;-99;-99;24;13;2;31;-99;59;-99;40;14;14;51;75;81;30;29;43;56;-99;22;8;29;57;49;21;24
10/01/2018;22;7;-99;41;8;45;-99;-99;-99;-99;24;3;3;23;-99;58;-99;16;2;5;16;80;79;28;9;29;46;-99;39;3;2;49;26;12;12
10/01/2018;23;11;-99;36;2;28;-99;-99;-99;-99;24;3;2;24;-99;54;-99;2;2;3;10;70;77;30;26;33;51;-99;53;1;1;45;39;2;8
10/01/2018;24;4;-99;29;1;30;-99;-99;-99;-99;24;3;2;14;-99;48;-99;3;5;7;17;61;77;29;10;12;45;-99;30;-99;1;42;24;3;14
11/01/2018;1;5;-99;25;1;23;-99;-99;-99;-99;22;3;6;17;-99;49;-99;13;18;3;16;55;68;28;9;14;48;-99;46;-99;1;42;32;1;16
11/01/2018;2;5;-99;22;2;21;-99;-99;-99;-99;24;2;8;5;-99;46;-99;3;29;8;12;57;58;25;38;14;39;-99;48;-99;0;32;31;1;16
11/01/2018;3;4;-99;21;7;2;-99;-99;-99;-99;24;2;8;1;-99;46;-99;1;19;6;5;36;53;5;40;1;42;-99;21;2;0;33;28;1;15
11/01/2018;4;6;-99;25;8;2;-99;-99;-99;-99;25;2;10;1;-99;47;-99;1;6;3;5;5;55;2;37;3;52;-99;41;5;0;19;26;1;2
11/01/2018;5;6;-99;19;14;1;-99;-99;-99;-99;28;2;15;1;-99;55;-99;1;4;2;5;2;54;1;44;2;57;-99;38;2;1;12;13;1;3
11/01/2018;6;4;-99;15;4;1;-99;-99;-99;-99;24;3;11;1;-99;55;-99;1;1;1;1;2;53;2;32;2;34;-99;21;1;0;14;3;1;4
11/01/2018;7;3;-99;14;2;1;-99;-99;-99;-99;21;2;4;2;-99;52;-99;1;1;1;1;2;52;1;6;2;19;-99;7;1;1;2;2;1;3
11/01/2018;8;1;-99;18;2;1;-99;-99;-99;-99;19;3;2;2;-99;50;-99;2;1;2;1;2;46;2;5;3;13;-99;12;1;0;4;2;2;4
11/01/2018;9;3;-99;12;4;5;-99;-99;-99;-99;18;3;4;3;-99;33;-99;2;2;4;5;4;51;7;7;3;28;-99;6;3;3;6;4;3;5
11/01/2018;10;8;-99;47;12;13;-99;-99;-99;-99;21;15;12;14;-99;35;-99;6;6;16;11;25;56;16;11;7;38;-99;29;6;6;19;16;11;7
11/01/2018;11;20;-99;67;38;32;-99;-99;-99;-99;23;47;24;45;-99;44;-99;33;19;39;23;64;70;38;39;33;38;-99;54;25;27;36;44;40;27
11/01/2018;12;25;-99;74;62;69;-99;-99;-99;-99;30;75;46;69;-99;58;-99;64;53;69;48;79;84;44;52;60;57;-99;73;51;51;65;65;54;45
11/01/2018;13;44;-99;76;77;91;-99;-99;-99;-99;38;78;76;82;-99;73;-99;77;68;87;76;85;96;52;84;79;81;-99;88;66;57;92;79;67;60
11/01/2018;14;30;-99;92;77;107;-99;-99;-99;-99;44;73;88;96;-99;76;-99;84;77;103;91;86;102;58;109;80;105;-99;90;65;64;103;88;65;73
11/01/2018;15;34;-99;125;82;116;-99;-99;-99;-99;44;64;80;99;-99;103;-99;82;70;108;91;92;110;59;124;81;109;-99;98;69;64;116;94;60;79
11/01/2018;16;38;-99;129;73;114;-99;-99;-99;-99;44;61;80;85;-99;111;-99;64;68;102;99;95;115;58;131;66;104;-99;105;69;54;120;99;49;63
11/01/2018;17;38;-99;122;55;96;-99;-99;-99;-99;42;62;61;64;-99;96;-99;50;53;62;72;80;112;44;113;58;104;-99;96;48;43;112;83;47;44
11/01/2018;18;38;-99;100;47;52;-99;-99;-99;-99;28;53;48;49;-99;88;-99;39;48;41;41;58;86;30;65;48;61;-99;63;38;38;76;46;40;36
11/01/2018;19;18;-99;67;33;28;-99;-99;-99;-99;18;37;31;30;-99;49;-99;12;47;-99;24;49;53;15;29;23;34;-99;35;20;23;32;23;31;32
11/01/2018;20;12;-99;35;25;15;-99;-99;-99;-99;12;20;30;30;-99;34;-99;2;45;-99;10;12;34;5;11;6;18;-99;18;2;13;10;5;20;34
11/01/2018;21;5;-99;20;27;4;-99;-99;-99;-99;16;8;14;23;-99;37;-99;1;38;-99;18;8;25;3;10;2;7;-99;12;2;10;2;5;5;17
11/01/2018;22;5;-99;23;19;1;-99;-99;-99;-99;12;3;6;19;-99;46;-99;4;44;-99;14;5;26;1;4;3;13;-99;27;2;8;2;3;3;14
11/01/2018;23;7;-99;17;3;1;-99;-99;-99;-99;13;2;8;3;-99;-99;-99;7;43;-99;7;21;33;1;4;7;10;-99;18;3;5;1;2;5;9
11/01/2018;24;11;-99;5;8;1;-99;-99;-99;-99;11;7;15;12;-99;-99;-99;22;39;-99;11;26;34;7;15;20;13;-99;15;2;8;1;2;26;11
12/01/2018;1;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
12/01/2018;2;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
12/01/2018;3;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
12/01/2018;4;15;40;17;-99;33;-99;-99;-99;-99;29;38;44;42;-99;49;-99;30;-99;35;34;12;38;30;46;37;48;-99;36;27;-99;-99;38;26;36
12/01/2018;5;13;39;20;-99;33;-99;-99;-99;-99;23;24;37;32;-99;41;-99;26;35;30;28;8;44;22;42;31;43;-99;34;24;-99;-99;32;27;28
12/01/2018;6;11;32;38;-99;29;-99;-99;-99;-99;18;14;33;26;-99;33;-99;15;14;25;22;2;37;18;36;26;36;-99;27;13;-99;-99;25;22;16
12/01/2018;7;7;25;38;-99;22;-99;-99;-99;-99;14;7;21;16;-99;28;-99;12;6;11;18;2;27;8;19;18;24;-99;20;4;-99;-99;12;6;10
12/01/2018;8;4;18;20;-99;7;-99;-99;-99;-99;12;10;12;5;-99;31;-99;1;2;6;10;3;26;4;13;4;4;-99;10;2;-99;8;4;5;6
12/01/2018;9;6;26;18;-99;15;-99;-99;-99;-99;9;23;33;10;-99;23;-99;18;8;9;18;5;32;10;18;9;17;-99;12;10;-99;11;11;9;10
12/01/2018;10;10;31;47;-99;33;-99;-99;-99;-99;13;35;40;17;-99;41;-99;23;16;19;35;22;40;15;26;19;28;-99;23;23;-99;24;17;27;15
12/01/2018;11;15;35;47;-99;37;-99;-99;-99;-99;-99;45;40;26;-99;56;-99;32;22;27;35;42;44;20;31;31;37;-99;33;25;-99;32;24;35;23
12/01/2018;12;16;40;47;-99;46;-99;-99;-99;-99;-99;52;44;44;-99;59;-99;45;35;32;40;50;53;28;38;45;45;-99;43;33;-99;44;34;40;31
12/01/2018;13;22;48;55;-99;57;-99;-99;-99;-99;34;59;49;60;-99;56;-99;50;51;46;46;61;68;37;49;55;55;-99;57;44;46;58;46;50;44
12/01/2018;14;26;59;65;-99;66;-99;-99;-99;-99;39;66;55;72;-99;63;-99;63;64;61;54;71;82;45;63;64;61;-99;70;49;51;73;60;54;57
12/01/2018;15;28;64;77;-99;73;-99;-99;-99;-99;39;62;52;88;-99;61;-99;57;83;70;59;72;86;47;64;60;62;-99;70;48;45;81;69;49;67
12/01/2018;16;29;63;73;-99;75;-99;-99;-99;-99;40;66;55;95;-99;64;-99;58;95;83;59;77;85;44;65;56;62;-99;77;50;43;82;69;53;54
12/01/2018;17;35;67;74;-99;81;-99;-99;-99;-99;39;55;43;77;-99;67;-99;58;76;93;51;82;88;44;72;61;64;-99;70;47;46;77;73;49;50
12/01/2018;18;26;63;74;-99;74;-99;-99;-99;-99;33;38;45;65;-99;53;-99;38;59;70;40;73;81;39;75;51;56;-99;65;39;38;71;59;42;35
12/01/2018;19;20;50;31;17;37;-99;-99;-99;-99;15;30;13;14;-99;35;-99;8;31;23;12;46;64;15;32;14;18;-99;48;14;15;43;23;23;21
12/01/2018;20;6;44;35;10;2;-99;-99;-99;-99;11;22;18;3;-99;40;-99;6;22;2;9;34;60;12;17;7;2;-99;36;5;1;4;4;13;20
12/01/2018;21;4;29;13;16;2;-99;-99;-99;-99;6;13;9;5;-99;37;-99;4;15;2;10;31;58;2;11;3;2;-99;30;2;1;3;8;9;15
12/01/2018;22;6;23;7;14;1;-99;-99;-99;-99;3;4;4;2;-99;35;-99;2;19;2;3;6;55;1;13;2;4;-99;18;4;1;4;2;2;14
12/01/2018;23;3;25;2;9;1;-99;-99;-99;-99;8;4;6;1;-99;29;-99;1;4;2;6;5;33;1;13;2;6;-99;12;2;1;2;3;2;3
12/01/2018;24;2;26;6;7;1;-99;-99;-99;-99;7;4;6;1;-99;31;-99;4;4;2;13;2;20;1;16;2;10;-99;15;1;1;1;2;1;3
13/01/2018;1;2;29;2;20;1;-99;-99;-99;-99;4;4;10;1;-99;29;-99;2;15;2;6;1;24;1;20;2;9;-99;4;2;0;1;2;1;2
13/01/2018;2;1;33;2;27;2;-99;-99;-99;-99;1;4;7;1;-99;31;-99;1;1;2;1;1;27;1;25;1;16;-99;5;2;0;1;2;1;2
13/01/2018;3;1;34;4;16;2;-99;-99;-99;-99;3;3;9;1;-99;33;-99;0;1;1;1;1;31;2;26;1;24;-99;16;2;0;2;2;1;2
13/01/2018;4;2;35;3;9;1;-99;-99;-99;-99;5;3;10;1;-99;41;-99;0;1;1;1;0;35;1;27;1;22;-99;3;3;0;2;2;1;2
13/01/2018;5;1;39;5;6;1;-99;-99;-99;-99;9;2;13;1;-99;45;-99;0;1;1;1;2;38;1;27;2;13;-99;6;3;1;4;1;1;2
13/01/2018;6;1;27;2;3;1;-99;-99;-99;-99;6;2;14;1;-99;46;-99;1;1;2;1;0;39;1;8;1;20;-99;3;2;0;2;1;1;2
13/01/2018;7;1;16;1;2;1;-99;-99;-99;-99;4;2;2;2;-99;42;-99;1;1;1;1;2;40;2;2;1;7;-99;3;2;0;1;2;1;2
13/01/2018;8;1;28;5;2;1;-99;-99;-99;-99;3;3;2;2;-99;33;-99;1;1;2;1;0;41;2;3;2;4;-99;1;2;1;1;2;2;3
13/01/2018;9;3;19;14;6;5;-99;-99;-99;-99;14;4;5;3;-99;39;-99;2;2;4;5;4;39;4;6;3;14;-99;4;6;2;4;4;4;4
13/01/2018;10;9;24;44;20;15;-99;-99;-99;-99;25;12;11;9;-99;43;-99;7;6;9;9;17;45;12;13;8;29;-99;15;14;5;19;12;-99;7
13/01/2018;11;12;36;45;20;28;-99;-99;-99;-99;25;27;22;20;-99;41;-99;22;17;17;27;33;49;27;22;19;39;-99;33;14;12;30;23;25;15
13/01/2018;12;16;42;46;31;42;-99;-99;-99;-99;27;46;36;40;-99;43;-99;42;30;36;44;53;53;36;41;41;51;-99;45;31;35;44;38;39;31
13/01/2018;13;31;49;51;46;49;-99;-99;-99;-99;28;50;44;47;-99;47;-99;52;44;51;44;59;58;37;51;51;49;-99;49;41;42;55;48;44;37
13/01/2018;14;25;50;57;47;62;-99;-99;-99;-99;32;45;48;48;-99;49;-99;55;47;54;60;61;61;43;54;57;52;-99;54;41;44;60;50;45;41
13/01/2018;15;27;59;67;44;69;-99;-99;-99;-99;36;56;53;63;-99;52;-99;52;50;54;58;60;69;45;70;57;63;-99;64;42;39;59;58;41;47
13/01/2018;16;25;64;73;53;64;-99;-99;-99;-99;34;57;49;60;-99;59;-99;51;45;53;54;60;76;43;66;55;62;-99;66;43;43;69;60;46;46
13/01/2018;17;15;53;73;54;56;-99;-99;-99;-99;29;52;57;58;-99;59;-99;45;48;49;50;57;71;39;58;53;56;-99;59;47;39;64;54;40;46
13/01/2018;18;15;43;57;42;51;-99;-99;-99;-99;27;43;47;45;-99;56;-99;33;39;38;41;45;61;30;51;41;56;-99;52;37;28;56;46;31;37
13/01/2018;19;11;32;39;28;30;-99;-99;-99;-99;17;34;30;30;-99;43;-99;17;27;20;29;33;46;17;34;26;35;-99;37;24;19;35;29;19;26
13/01/2018;20;9;20;27;4;17;-99;-99;-99;-99;11;27;16;26;-99;33;-99;12;16;14;14;26;31;13;22;18;21;-99;24;10;16;21;20;18;18
13/01/2018;21;11;8;17;4;9;-99;-99;-99;-99;11;25;14;9;-99;37;-99;13;14;14;8;26;25;12;16;20;20;-99;15;11;17;10;11;18;14
13/01/2018;22;14;8;7;4;10;-99;-99;-99;-99;13;18;15;11;-99;33;-99;14;19;17;9;24;14;12;16;20;20;-99;10;4;12;9;15;14;7
13/01/2018;23;19;7;7;6;7;-99;-99;-99;-99;14;14;16;14;-99;34;-99;11;13;3;10;19;7;9;16;17;9;-99;9;4;13;6;3;15;11
13/01/2018;24;17;6;6;5;4;-99;-99;-99;-99;3;11;9;13;-99;38;-99;14;1;6;5;20;4;9;14;18;5;-99;9;13;11;2;4;13;5
14/01/2018;1;18;5;8;4;7;-99;-99;-99;-99;2;13;7;9;-99;38;-99;14;-99;3;7;12;7;12;7;18;3;-99;15;8;10;9;10;14;3
14/01/2018;2;18;4;8;9;2;-99;-99;-99;-99;2;6;12;9;-99;37;-99;19;-99;4;4;2;10;15;5;21;2;-99;21;7;12;15;13;14;5
14/01/2018;3;13;2;7;11;5;-99;-99;-99;-99;2;2;11;8;-99;39;-99;8;-99;3;8;1;18;15;4;12;2;-99;21;6;9;16;17;9;8
14/01/2018;4;13;2;7;10;4;-99;-99;-99;-99;1;2;7;12;-99;38;-99;2;-99;4;7;1;20;15;9;4;2;-99;17;4;7;17;19;7;4
14/01/2018;5;11;3;11;7;8;-99;-99;-99;-99;1;2;7;7;-99;38;-99;7;-99;2;7;2;19;14;10;6;2;-99;17;9;6;18;13;14;2
14/01/2018;6;8;4;9;9;2;-99;-99;-99;-99;1;3;4;2;-99;40;-99;6;-99;2;5;2;18;10;8;8;2;-99;16;3;9;10;7;11;2
14/01/2018;7;8;3;7;5;1;-99;-99;-99;-99;1;2;4;3;-99;38;-99;5;-99;1;3;2;16;10;5;5;1;-99;6;2;18;1;7;7;1
14/01/2018;8;6;3;10;9;2;-99;-99;-99;-99;2;17;9;3;-99;33;-99;3;-99;2;2;2;13;6;5;5;2;-99;10;5;15;2;5;11;2
14/01/2018;9;14;12;19;13;7;-99;-99;-99;-99;6;10;16;8;-99;38;-99;12;-99;5;7;9;18;8;9;17;11;-99;12;10;18;7;7;12;6
14/01/2018;10;17;19;28;21;16;-99;-99;-99;-99;10;24;23;16;-99;42;-99;23;-99;14;17;26;26;13;13;24;20;-99;18;16;20;15;12;20;17
